order_id,customer_id,product_id,seller_id,order_date,delivery_date,quantity,selling_price,discount,final_amount,payment_method,order_status
O000256,C04796,P00196,S0034,2026-03-16,2026-03-19,1,777.0,194.25,582.75,Credit Card,Delivered
O000257,C03988,P00004,S0295,2025-12-11,2025-12-18,1,1597.0,399.25,1197.75,UPI,Delivered
O000258,C03339,P00340,S0016,2025-09-03,2025-09-09,1,1351.0,202.65,1148.35,UPI,Delivered
O000259,C02213,P00810,S0035,2025-09-23,2025-10-01,2,1120.0,112.0,2128.0,COD,Delivered
O000260,C01589,P00921,S0266,2026-06-20,2026-06-26,1,1803.0,180.3,1622.7,UPI,Delivered
O000261,C02539,P00483,S0036,2025-11-03,,1,2527.0,252.7,2274.3,COD,Cancelled
O000262,C03320,P00861,S0107,2026-07-21,2026-07-29,2,1627.0,325.4,2928.6,Credit Card,Delivered
O000263,C03392,P00659,S0288,2026-03-25,,1,1154.0,0.0,1154.0,COD,Cancelled
O000264,C00184,P00300,S0017,2025-11-19,,1,1920.0,576.0,1344.0,UPI,Cancelled
O000265,C00423,P00416,S0010,2026-04-01,2026-04-09,1,389.0,19.45,369.55,UPI,Delivered
O000266,C02989,P00861,S0107,2026-05-25,2026-05-31,2,1627.0,488.1,2765.9,COD,Delivered
O000267,C02808,P00143,S0056,2025-11-11,2025-11-18,2,260.0,130.0,390.0,UPI,Delivered
O000268,C04844,P00106,S0078,2025-12-24,2025-12-30,1,4899.0,1469.7,3429.3,Debit Card,Delivered
O000269,C04286,P00007,S0210,2026-02-26,2026-03-06,1,1591.0,318.2,1272.8,COD,Delivered
O000270,C01053,P00522,S0213,2025-11-19,2025-11-26,1,534.0,26.7,507.3,UPI,Delivered
O000271,C02641,P00611,S0049,2025-10-31,2025-11-06,2,2727.0,0.0,5454.0,UPI,Delivered
O000272,C04478,P00152,S0215,2026-05-28,2026-06-05,2,1334.0,133.4,2534.6,UPI,Delivered
O000273,C02508,P00558,S0228,2026-02-28,2026-03-04,3,2374.0,2136.6,4985.4,UPI,Delivered
O000274,C02236,P00853,S0194,2026-02-20,2026-02-24,2,1864.0,932.0,2796.0,UPI,Delivered
O000275,C02598,P00198,S0247,2026-01-01,2026-01-03,1,1278.0,0.0,1278.0,Credit Card,Delivered
O000276,C04361,P00030,S0041,2026-07-17,2026-07-20,2,871.0,435.5,1306.5,UPI,Delivered
O000277,C03688,P00596,S0294,2025-11-15,2025-11-18,1,1638.0,0.0,1638.0,COD,Delivered
O000278,C04528,P00052,S0139,2026-07-08,2026-07-11,1,3392.0,0.0,3392.0,UPI,Delivered
O000279,C03514,P00057,S0215,2026-04-30,2026-05-04,1,2298.0,0.0,2298.0,Debit Card,Delivered
O000280,C00658,P00064,S0142,2025-12-22,2025-12-24,1,1432.0,71.6,1360.4,COD,Delivered
O000281,C04279,P00938,S0027,2025-12-13,2025-12-15,1,2934.0,293.4,2640.6,Debit Card,Delivered
O000282,C00912,P00252,S0202,2025-11-13,2025-11-18,1,2979.0,595.8,2383.2,COD,Delivered
O000283,C00014,P00558,S0228,2026-04-28,2026-05-02,1,2374.0,712.2,1661.8,UPI,Delivered
O000284,C03956,P00306,S0172,2025-09-03,,1,1299.0,0.0,1299.0,UPI,Cancelled
O000285,C03959,P00253,S0255,2026-03-21,2026-03-26,1,1214.0,242.8,971.2,UPI,Delivered
O000286,C04946,P00054,S0184,2026-02-18,2026-02-25,1,4741.0,711.15,4029.85,Debit Card,Delivered
O000287,C03409,P00080,S0157,2025-11-13,2025-11-17,2,224.0,67.2,380.8,UPI,Delivered
O000288,C04229,P00274,S0184,2026-03-01,2026-03-07,1,2261.0,565.25,1695.75,UPI,Delivered
O000289,C04705,P00415,S0007,2025-12-02,2025-12-07,1,1205.0,361.5,843.5,Debit Card,Delivered
O000290,C02692,P00896,S0246,2026-03-04,2026-03-06,1,1597.0,239.55,1357.45,UPI,Delivered
O000291,C00683,P00419,S0143,2026-03-04,2026-03-12,1,4792.0,1198.0,3594.0,COD,Delivered
O000292,C00168,P00138,S0065,2026-02-25,2026-03-03,1,714.0,71.4,642.6,COD,Delivered
O000293,C04625,P00862,S0285,2026-08-09,2026-08-13,1,1373.0,343.25,1029.75,COD,Delivered
O000294,C00938,P00883,S0002,2026-08-07,2026-08-09,2,674.0,202.2,1145.8,UPI,Delivered
O000295,C03062,P00703,S0061,2026-05-24,2026-05-30,1,2292.0,114.6,2177.4,COD,Delivered
O000296,C03206,P00630,S0034,2026-04-05,2026-04-07,2,321.0,96.3,545.7,Net Banking,Delivered
O000297,C02021,P00574,S0098,2025-09-14,2025-09-21,1,2094.0,523.5,1570.5,COD,Delivered
O000298,C02793,P00652,S0185,2025-11-06,2025-11-08,1,2645.0,0.0,2645.0,UPI,Delivered
O000299,C00206,P00113,S0169,2026-05-19,2026-05-23,1,1711.0,256.65,1454.35,UPI,Delivered
O000300,C01160,P00003,S0295,2026-06-15,,1,858.0,257.4,600.6,UPI,Cancelled
O000301,C04125,P00678,S0197,2026-01-10,2026-01-12,1,1893.0,567.9,1325.1,COD,Delivered
O000302,C02967,P00800,S0012,2026-03-28,2026-03-30,1,1146.0,343.8,802.2,UPI,Delivered
O000303,C02770,P00068,S0027,2025-12-18,2025-12-25,1,2384.0,119.2,2264.8,COD,Delivered
O000304,C00213,P00265,S0026,2025-11-02,2025-11-10,1,2196.0,219.6,1976.4,Credit Card,Delivered
O000305,C01234,P00438,S0067,2026-05-16,2026-05-20,1,2388.0,0.0,2388.0,UPI,Delivered
O000306,C04776,P00637,S0010,2026-08-07,2026-08-10,1,1571.0,314.2,1256.8,COD,Delivered
O000307,C04939,P00085,S0094,2026-03-31,2026-04-05,1,391.0,58.65,332.35,UPI,Delivered
O000308,C01575,P00861,S0107,2025-08-27,2025-08-29,1,1627.0,325.4,1301.6,Debit Card,Delivered
O000309,C02486,P00489,S0018,2025-09-17,2025-09-21,1,513.0,128.25,384.75,COD,Delivered
O000310,C03213,P00239,S0002,2025-12-18,2025-12-25,1,2435.0,121.75,2313.25,UPI,Delivered
O000311,C02628,P00564,S0246,2025-11-25,2025-11-27,1,936.0,140.4,795.6,Credit Card,Delivered
O000312,C03716,P00514,S0199,2026-03-05,2026-03-13,1,1302.0,390.6,911.4,COD,Delivered
O000313,C03177,P00237,S0106,2026-01-01,,1,2838.0,283.8,2554.2,UPI,Cancelled
O000314,C04810,P00618,S0135,2026-03-31,2026-04-08,1,2095.0,523.75,1571.25,COD,Delivered
O000315,C03871,P00501,S0224,2025-12-10,2025-12-16,1,3664.0,183.2,3480.8,Credit Card,Delivered
O000316,C03697,P00394,S0068,2026-01-28,2026-02-01,2,3280.0,984.0,5576.0,Net Banking,Delivered
O000317,C02788,P00384,S0003,2025-10-09,2025-10-15,1,1847.0,184.7,1662.3,Debit Card,Delivered
O000318,C04806,P00219,S0055,2026-01-13,2026-01-16,1,693.0,103.95,589.05,Debit Card,Delivered
O000319,C04436,P00299,S0238,2025-09-27,2025-10-01,3,551.0,247.95,1405.05,Debit Card,Delivered
O000320,C01329,P00741,S0184,2026-04-15,2026-04-21,1,649.0,129.8,519.2,Debit Card,Delivered
O000321,C02949,P00327,S0263,2026-06-03,2026-06-08,1,2715.0,271.5,2443.5,Debit Card,Delivered
O000322,C00862,P00859,S0050,2025-10-05,2025-10-09,1,1545.0,309.0,1236.0,Debit Card,Delivered
O000323,C02966,P00637,S0010,2026-01-06,2026-01-11,1,1571.0,157.1,1413.9,COD,Delivered
O000324,C04631,P00973,S0205,2026-04-01,2026-04-04,1,1366.0,204.9,1161.1,COD,Delivered
O000325,C02768,P00236,S0170,2025-12-26,2025-12-29,2,2018.0,1009.0,3027.0,UPI,Delivered
O000326,C04988,P00889,S0065,2026-04-27,2026-05-05,1,2227.0,556.75,1670.25,COD,Delivered
O000327,C03415,P00501,S0224,2025-08-16,2025-08-23,2,3664.0,1099.2,6228.8,UPI,Delivered
O000328,C03341,P00130,S0066,2025-09-14,2025-09-22,1,918.0,45.9,872.1,UPI,Delivered
O000329,C00277,P00767,S0193,2026-06-26,2026-07-01,1,1598.0,239.7,1358.3,UPI,Delivered
O000330,C03069,P00945,S0192,2026-04-07,2026-04-13,1,1599.0,399.75,1199.25,Debit Card,Delivered
O000331,C03329,P00188,S0061,2025-10-23,2025-10-26,1,155.0,23.25,131.75,Debit Card,Delivered
O000332,C03638,P00391,S0094,2025-09-15,2025-09-20,1,818.0,0.0,818.0,Credit Card,Delivered
O000333,C02930,P00387,S0154,2025-10-13,2025-10-16,1,2609.0,521.8,2087.2,UPI,Delivered
O000334,C00267,P00637,S0010,2026-03-07,2026-03-11,1,1571.0,392.75,1178.25,COD,Delivered
O000335,C01900,P00373,S0196,2025-11-17,2025-11-25,1,1244.0,373.2,870.8,COD,Delivered
O000336,C04829,P00444,S0070,2025-12-06,2025-12-11,1,317.0,47.55,269.45,Debit Card,Delivered
O000337,C00226,P00191,S0253,2026-02-20,2026-02-27,1,511.0,51.1,459.9,Net Banking,Delivered
O000338,C03268,P00145,S0194,2026-06-20,2026-06-25,1,1557.0,77.85,1479.15,UPI,Delivered
O000339,C03210,P00903,S0023,2026-01-23,2026-01-26,1,2867.0,573.4,2293.6,UPI,Delivered
O000340,C01987,P00679,S0014,2026-04-14,2026-04-19,1,1419.0,0.0,1419.0,Debit Card,Delivered
O000341,C02171,P00457,S0230,2025-12-18,2025-12-22,1,1065.0,319.5,745.5,UPI,Delivered
O000342,C02791,P00753,S0256,2025-12-14,2025-12-22,1,316.0,63.2,252.8,Credit Card,Delivered
O000343,C00081,P00626,S0299,2025-12-20,,1,232.0,23.2,208.8,Net Banking,Cancelled
O000344,C04337,P00973,S0205,2025-08-14,2025-08-18,1,1366.0,204.9,1161.1,Net Banking,Delivered
O000345,C02992,P00303,S0254,2026-01-28,2026-02-02,2,957.0,287.1,1626.9,UPI,Delivered
O000346,C03659,P00803,S0237,2026-05-16,2026-05-19,1,1497.0,374.25,1122.75,Credit Card,Delivered
O000347,C01066,P00197,S0257,2025-11-05,2025-11-07,1,1032.0,0.0,1032.0,Net Banking,Delivered
O000348,C00763,P00106,S0078,2026-06-25,2026-06-30,2,4899.0,979.8,8818.2,Net Banking,Delivered
O000349,C04849,P00290,S0024,2026-06-02,2026-06-08,1,1764.0,352.8,1411.2,UPI,Delivered
O000350,C03966,P00991,S0203,2025-10-31,2025-11-08,2,1389.0,555.6,2222.4,Credit Card,Delivered
O000351,C00625,P00738,S0170,2025-12-17,2025-12-21,2,2657.0,1594.2,3719.8,Credit Card,Delivered
O000352,C01423,P00599,S0208,2026-06-02,2026-06-08,2,2402.0,720.6,4083.4,UPI,Delivered
O000353,C02462,P00767,S0193,2025-10-08,2025-10-11,1,1598.0,79.9,1518.1,UPI,Delivered
O000354,C04150,P00932,S0288,2025-08-14,2025-08-21,1,293.0,0.0,293.0,COD,Delivered
O000355,C04318,P00232,S0113,2026-04-17,2026-04-19,1,2451.0,612.75,1838.25,COD,Delivered
O000356,C01305,P00196,S0034,2026-08-06,2026-08-11,1,777.0,0.0,777.0,UPI,Delivered
O000357,C03003,P00799,S0214,2025-12-28,2026-01-03,1,816.0,81.6,734.4,COD,Delivered
O000358,C00559,P00096,S0293,2025-09-08,2025-09-11,2,377.0,75.4,678.6,Debit Card,Delivered
O000359,C02618,P00922,S0269,2026-07-09,2026-07-12,1,2186.0,655.8,1530.2,UPI,Delivered
O000360,C04679,P00531,S0244,2026-03-28,2026-03-31,1,3798.0,189.9,3608.1,Debit Card,Delivered
O000361,C03263,P00560,S0034,2025-09-08,2025-09-15,1,1970.0,591.0,1379.0,UPI,Delivered
O000362,C01546,P00467,S0284,2025-11-22,2025-11-27,1,1889.0,188.9,1700.1,COD,Delivered
O000363,C01949,P00211,S0043,2026-07-29,2026-08-05,1,2665.0,399.75,2265.25,COD,Delivered
O000364,C00402,P00589,S0083,2025-09-25,2025-10-01,2,1076.0,215.2,1936.8,COD,Delivered
O000365,C01103,P00269,S0004,2026-03-04,2026-03-10,1,1726.0,172.6,1553.4,COD,Delivered
O000366,C00817,P00800,S0012,2026-06-24,2026-06-26,1,1146.0,0.0,1146.0,Credit Card,Delivered
O000367,C04633,P00284,S0228,2026-03-20,,1,1909.0,572.7,1336.3,UPI,Cancelled
O000368,C00227,P00117,S0222,2026-06-23,2026-06-25,1,2488.0,0.0,2488.0,COD,Delivered
O000369,C04607,P00969,S0042,2025-10-29,2025-11-01,1,2635.0,658.75,1976.25,COD,Delivered
O000370,C01224,P00484,S0202,2026-05-27,2026-06-02,1,490.0,0.0,490.0,credit card,Delivered
O000371,C01620,P00056,S0007,2026-04-12,2026-04-14,1,1151.0,230.2,920.8,COD,Delivered
O000372,C03048,P00981,S0101,2026-01-23,2026-01-26,2,213.0,0.0,426.0,Debit Card,Delivered
O000373,C03635,P00663,S0115,2025-09-22,,1,2760.0,138.0,2622.0,Net Banking,Cancelled
O000374,C03823,P00766,S0032,2026-01-29,2026-02-06,2,1386.0,415.8,2356.2,COD,Delivered
O000375,C02538,P00143,S0056,2025-11-12,2025-11-15,1,260.0,78.0,182.0,UPI,Delivered
O000376,C01299,P00651,S0243,2026-02-24,2026-03-02,1,3831.0,766.2,3064.8,COD,Delivered
O000377,C00575,P00756,S0043,2025-11-10,,1,1734.0,346.8,1387.2,Net Banking,Cancelled
O000378,C03849,P00262,S0098,2026-03-29,2026-04-06,1,1374.0,343.5,1030.5,UPI,Delivered
O000379,C01408,P00921,S0266,2025-12-21,2025-12-28,1,1803.0,450.75,1352.25,Debit Card,Delivered
O000380,C02493,P00535,S0256,2026-06-25,2026-07-01,2,257.0,102.8,411.2,Net Banking,Delivered
O000381,C03084,P00294,S0238,2026-02-12,2026-02-20,1,1321.0,132.1,1188.9,Credit Card,Delivered
O000382,C02519,P00240,S0280,2025-12-03,2025-12-05,2,287.0,172.2,401.8,Debit Card,Delivered
O000383,C04681,P00992,S0220,2025-09-04,2025-09-10,1,1377.0,68.85,1308.15,UPI,Delivered
O000384,C02432,P00666,S0122,2025-10-14,2025-10-16,1,4881.0,976.2,3904.8,UPI,Delivered
O000385,C00409,P00874,S0103,2026-05-28,2026-06-04,1,593.0,118.6,474.4,UPI,Delivered
O000386,C01869,P00098,S0021,2026-04-12,2026-04-17,1,1044.0,104.4,939.6,UPI,Delivered
O000387,C01134,P00290,S0024,2025-10-14,2025-10-16,1,1764.0,352.8,1411.2,COD,Delivered
O000388,C04912,P00858,S0059,2025-12-07,2025-12-11,1,647.0,194.1,452.9,Net Banking,Delivered
O000389,C00481,P00266,S0134,2025-10-01,2025-10-03,1,2087.0,104.35,1982.65,Net Banking,Delivered
O000390,C00932,P00631,S0054,2026-04-03,2026-04-05,1,2489.0,124.45,2364.55,COD,Delivered
O000391,C02690,P00967,S0248,2026-03-14,2026-03-16,1,2085.0,625.5,1459.5,UPI,Delivered
O000392,C04274,P00399,S0162,2025-12-25,2025-12-28,1,1094.0,218.8,875.2,Net Banking,Delivered
O000393,C04322,P00395,S0002,2025-12-28,2026-01-03,1,1691.0,169.1,1521.9,UPI,Delivered
O000394,C01986,P00382,S0129,2026-07-08,2026-07-13,1,1220.0,244.0,976.0,Net Banking,Delivered
O000395,C03943,P00092,S0031,2026-04-12,,1,2097.0,0.0,2097.0,COD,Cancelled
O000396,C04876,P00931,S0068,2025-08-21,2025-08-24,1,3151.0,157.55,2993.45,Credit Card,Delivered
O000397,C03810,P00651,S0243,2025-12-09,2025-12-12,1,3831.0,0.0,3831.0,COD,Delivered
O000398,C04611,P00964,S0043,2025-08-19,,1,1406.0,351.5,1054.5,COD,Cancelled
O000399,C02463,P00163,S0298,2026-03-31,2026-04-04,1,4405.0,1321.5,3083.5,COD,Delivered
O000400,C03700,P00134,S0154,2026-04-25,2026-04-29,1,2015.0,604.5,1410.5,COD,Delivered
O000401,C00431,P00986,S0052,2026-01-03,2026-01-09,1,729.0,36.45,692.55,UPI,Delivered
O000402,C01177,P00559,S0040,2026-08-07,2026-08-11,1,1028.0,257.0,771.0,Debit Card,Delivered
O000403,C02193,P00731,S0171,2026-05-30,2026-06-02,1,766.0,38.3,727.7,UPI,Delivered
O000404,C03279,P00233,S0253,2026-06-07,2026-06-14,1,4033.0,403.3,3629.7,Credit Card,Delivered
O000405,C04833,P00786,S0133,2025-11-12,2025-11-18,1,848.0,212.0,636.0,UPI,Delivered
O000406,C01823,P00854,S0188,2026-01-29,2026-02-06,1,1388.0,69.4,1318.6,UPI,Delivered
O000407,C01814,P00456,S0216,2025-12-15,2025-12-19,1,1871.0,280.65,1590.35,COD,Delivered
O000408,C01706,P00340,S0016,2025-09-05,2025-09-07,1,1351.0,67.55,1283.45,Debit Card,Delivered
O000409,C01250,P00286,S0245,2026-01-08,2026-01-14,1,1839.0,183.9,1655.1,UPI,Delivered
O000410,C01564,P00934,S0252,2026-04-02,2026-04-04,1,2153.0,107.65,2045.35,COD,Delivered
O000411,C00595,P00984,S0239,2026-03-03,2026-03-07,1,1757.0,87.85,1669.15,COD,Delivered
O000412,C00233,P00456,S0216,2026-04-17,,1,1871.0,187.1,1683.9,COD,Cancelled
O000413,C04085,P00549,S0045,2025-09-07,2025-09-14,2,1074.0,214.8,1933.2,COD,Delivered
O000414,C01245,P00447,S0274,2025-10-27,2025-10-31,2,501.0,300.6,701.4,Net Banking,Delivered
O000415,C03222,P00461,S0270,2026-01-14,2026-01-18,1,1932.0,386.4,1545.6,Debit Card,Delivered
O000416,C00718,P00500,S0008,2025-10-17,2025-10-19,1,1489.0,297.8,1191.2,Net Banking,Delivered
O000417,C04235,P00404,S0159,2025-09-18,2025-09-25,1,952.0,285.6,666.4,Net Banking,Delivered
O000418,C02829,P00940,S0221,2025-08-21,2025-08-28,1,680.0,170.0,510.0,COD,Delivered
O000419,C02081,P00969,S0042,2025-09-15,2025-09-19,1,2635.0,790.5,1844.5,UPI,Delivered
O000420,C02573,P00026,S0031,2026-02-10,2026-02-15,1,1946.0,0.0,1946.0,UPI,Delivered
O000421,C01890,P00450,S0145,2025-11-07,2025-11-11,2,1289.0,644.5,1933.5,UPI,Delivered
O000422,C00143,P00603,S0148,2026-03-19,2026-03-27,1,712.0,106.8,605.2,COD,Delivered
O000423,C04395,P00355,S0265,2026-07-13,2026-07-17,1,406.0,101.5,304.5,COD,Delivered
O000424,C00007,P00473,S0208,2026-04-02,2026-04-06,1,1340.0,0.0,1340.0,COD,Delivered
O000425,C02576,P00357,S0217,2026-06-17,2026-06-21,1,1007.0,151.05,855.95,UPI,Delivered
O000426,C03441,P00849,S0251,2026-06-11,2026-06-18,1,753.0,0.0,753.0,COD,Delivered
O000427,C03461,P00398,S0084,2025-08-23,2025-08-31,2,1154.0,461.6,1846.4,UPI,Delivered
O000428,C00896,P00033,S0172,2025-09-02,2025-09-07,1,1512.0,151.2,1360.8,Credit Card,Delivered
O000429,C00411,P00183,S0258,2025-11-29,2025-12-05,1,4687.0,703.05,3983.95,UPI,Delivered
O000430,C00805,P00930,S0071,2026-05-13,2026-05-18,1,316.0,0.0,316.0,UPI,Delivered
O000431,C03162,P00275,S0165,2025-12-13,2025-12-19,1,4684.0,0.0,4684.0,UPI,Delivered
O000432,C04389,P00274,S0184,2026-02-07,2026-02-12,1,2261.0,678.3,1582.7,Net Banking,Delivered
O000433,C00375,P00173,S0188,2026-02-06,2026-02-10,1,1629.0,407.25,1221.75,Net Banking,Delivered
O000434,C04562,P00271,S0286,2026-05-12,2026-05-18,1,995.0,149.25,845.75,COD,Delivered
O000435,C03926,P00326,S0216,2025-10-29,2025-11-05,1,948.0,47.4,900.6,UPI,Delivered
O000436,C04539,P00545,S0113,2025-10-07,2025-10-10,1,2253.0,675.9,1577.1,UPI,Delivered
O000437,C03753,P00024,S0273,2025-11-26,2025-12-02,1,902.0,90.2,811.8,COD,Delivered
O000438,C00236,P00623,S0043,2026-05-11,2026-05-16,1,1329.0,398.7,930.3,Net Banking,Delivered
O000439,C04264,P00880,S0046,2026-06-13,2026-06-20,1,1057.0,211.4,845.6,COD,Delivered
O000440,C02327,P00410,S0099,2026-06-18,2026-06-20,1,2444.0,366.6,2077.4,COD,Delivered
O000441,C03939,P00727,S0272,2025-12-23,2025-12-29,1,486.0,72.9,413.1,Credit Card,Delivered
O000442,C03682,P00967,S0248,2026-02-17,2026-02-22,1,2085.0,417.0,1668.0,Debit Card,Delivered
O000443,C00689,P00565,S0093,2026-03-16,2026-03-23,1,1833.0,274.95,1558.05,UPI,Delivered
O000444,C02994,P00919,S0152,2026-03-04,2026-03-12,1,2441.0,244.1,2196.9,COD,Delivered
O000445,C00400,P00934,S0252,2026-06-27,2026-06-30,1,2153.0,107.65,2045.35,COD,Delivered
O000446,C00266,P00491,S0243,2025-10-18,,1,1836.0,550.8,1285.2,UPI,Cancelled
O000447,C01753,P00645,S0117,2025-12-11,2025-12-19,1,1328.0,332.0,996.0,COD,Delivered
O000448,C01639,P00004,S0295,2025-09-30,2025-10-02,1,1597.0,399.25,1197.75,UPI,Delivered
O000449,C01318,P00549,S0045,2026-03-11,2026-03-18,1,1074.0,107.4,966.6,COD,Delivered
O000450,C00848,P00712,S0152,2025-10-23,2025-10-27,1,1690.0,0.0,1690.0,Net Banking,Delivered
O000451,C02377,P00963,S0110,2026-01-30,2026-02-03,1,562.0,140.5,421.5,COD,Delivered
O000452,C00257,P00373,S0196,2026-04-27,2026-05-03,3,1244.0,933.0,2799.0,UPI,Delivered
O000453,C04511,P00112,S0044,2025-11-25,2025-11-30,1,692.0,103.8,588.2,COD,Delivered
O000454,C04178,P00966,S0039,2026-04-12,2026-04-15,1,1207.0,181.05,1025.95,COD,Delivered
O000455,C02311,P00831,S0102,2025-12-16,2025-12-18,1,2334.0,700.2,1633.8,COD,Delivered
O000456,C00652,P00656,S0054,2026-01-07,2026-01-13,1,3661.0,183.05,3477.95,Net Banking,Delivered
O000457,C00146,P00013,S0232,2026-04-19,2026-04-24,1,2365.0,591.25,1773.75,Net Banking,Delivered
O000458,C04640,P00094,S0290,2026-07-06,2026-07-11,1,2582.0,258.2,2323.8,COD,Delivered
O000459,C04068,P00335,S0008,2026-07-31,2026-08-08,1,2968.0,0.0,2968.0,UPI,Delivered
O000460,C01191,P00662,S0042,2026-01-30,2026-02-04,1,1094.0,328.2,765.8,COD,Delivered
O000461,C01360,P00813,S0277,2025-10-15,2025-10-19,1,2285.0,114.25,2170.75,COD,Delivered
O000462,C03132,P00708,S0034,2026-04-07,,1,2291.0,687.3,1603.7,COD,Cancelled
O000463,C02945,P00871,S0164,2025-09-20,2025-09-22,1,1743.0,348.6,1394.4,Debit Card,Delivered
O000464,C00838,P00671,S0284,2026-05-02,2026-05-08,2,1934.0,193.4,3674.6,Debit Card,Delivered
O000465,C00099,P00594,S0299,2026-01-30,2026-02-06,1,2332.0,349.8,1982.2,UPI,Delivered
O000466,C00941,P00636,S0095,2025-11-11,2025-11-17,1,955.0,47.75,907.25,COD,Delivered
O000467,C02257,P00962,S0240,2026-04-16,2026-04-21,1,668.0,0.0,668.0,Credit Card,Delivered
O000468,C03411,P00489,S0018,2025-09-22,2025-09-26,1,513.0,76.95,436.05,Debit Card,Delivered
O000469,C02309,P00504,S0148,2026-01-13,2026-01-21,1,1103.0,0.0,1103.0,Net Banking,Delivered
O000470,C04550,P00666,S0122,2025-10-26,2025-10-29,1,4881.0,976.2,3904.8,Credit Card,Delivered
O000471,C02002,P00426,S0048,2026-04-04,2026-04-06,1,780.0,0.0,780.0,COD,Delivered
O000472,C00604,P00574,S0098,2025-10-06,2025-10-11,2,2094.0,0.0,4188.0,UPI,Delivered
O000473,C04811,P00877,S0089,2025-10-12,2025-10-20,2,2376.0,1425.6,3326.4,COD,Delivered
O000474,C04701,P00397,S0149,2026-03-08,2026-03-13,1,1700.0,0.0,1700.0,Net Banking,Delivered
O000475,C00758,P00187,S0169,2026-04-24,2026-04-26,1,1775.0,443.75,1331.25,Debit Card,Delivered
O000476,C01026,P00730,S0053,2026-01-19,,2,443.0,132.9,753.1,UPI,Cancelled
O000477,C01172,P00344,S0272,2026-01-13,2026-01-20,1,153.0,22.95,130.05,Credit Card,Delivered
O000478,C02372,P00146,S0222,2025-09-12,2025-09-16,2,654.0,65.4,1242.6,COD,Delivered
O000479,C00572,P00436,S0168,2026-05-02,,1,1867.0,560.1,1306.9,UPI,Cancelled
O000480,C00849,P00836,S0073,2026-01-17,2026-01-24,1,1553.0,155.3,1397.7,Credit Card,Delivered
O000481,C01283,P00181,S0133,2026-01-19,2026-01-26,1,2956.0,443.4,2512.6,COD,Delivered
O000482,C02555,P00077,S0039,2026-03-29,2026-04-04,1,4421.0,442.1,3978.9,Credit Card,Delivered
O000483,C00392,P00400,S0101,2026-02-24,2026-03-02,1,2231.0,223.1,2007.9,UPI,Delivered
O000484,C01743,P00968,S0250,2025-09-15,2025-09-23,1,2303.0,0.0,2303.0,UPI,Delivered
O000485,C03193,P00194,S0010,2025-12-28,,1,2109.0,105.45,2003.55,COD,Cancelled
O000486,C02688,P00790,S0016,2026-07-15,2026-07-17,3,1324.0,794.4,3177.6,UPI,Delivered
O000487,C02194,P00461,S0270,2025-08-24,,1,1932.0,579.6,1352.4,UPI,Cancelled
O000488,C02116,P00418,S0021,2026-06-23,2026-06-29,1,1911.0,382.2,1528.8,UPI,Delivered
O000489,C04951,P00452,S0179,2025-12-06,2025-12-11,1,4738.0,0.0,4738.0,Credit Card,Delivered
O000490,C02367,P00419,S0143,2025-09-25,2025-09-29,1,4792.0,1198.0,3594.0,COD,Delivered
O000491,C03157,P00323,S0127,2025-08-19,2025-08-24,1,348.0,52.2,295.8,UPI,Delivered
O000492,C00536,P00639,S0053,2026-08-05,2026-08-10,1,1973.0,0.0,1973.0,COD,Delivered
O000493,C00297,P00965,S0080,2025-09-21,2025-09-28,1,1135.0,227.0,908.0,COD,Delivered
O000494,C03335,P00618,S0135,2025-09-28,2025-10-03,1,2095.0,104.75,1990.25,Net Banking,Delivered
O000495,C00175,P00422,S0214,2025-09-11,,1,1168.0,116.8,1051.2,UPI,Cancelled
O000496,C04911,P00632,S0208,2026-01-11,2026-01-18,2,2067.0,620.1,3513.9,UPI,Delivered
O000497,C04251,P00816,S0215,2026-06-09,2026-06-14,1,4855.0,485.5,4369.5,COD,Delivered
O000498,C02019,P00993,S0060,2026-03-06,,2,2026.0,0.0,4052.0,Net Banking,Cancelled
O000499,C03736,P00976,S0075,2026-04-07,2026-04-15,1,289.0,0.0,289.0,Debit Card,Delivered
O000500,C03937,P00243,S0018,2026-01-18,2026-01-26,1,2419.0,241.9,2177.1,COD,Delivered
O000501,C00303,P00802,S0191,2026-03-26,2026-03-28,1,3829.0,0.0,3829.0,UPI,Delivered
O000502,C04701,P00829,S0200,2026-08-06,2026-08-08,1,636.0,190.8,445.2,COD,Delivered
O000503,C00194,P00242,S0122,2025-11-06,2025-11-08,2,1424.0,284.8,2563.2,Net Banking,Delivered
O000504,C02922,P00225,S0037,2026-01-29,2026-02-01,2,1928.0,578.4,3277.6,COD,Delivered
O000505,C04252,P00660,S0174,2026-01-13,2026-01-20,1,2560.0,640.0,1920.0,Net Banking,Delivered
O000506,C03065,P00461,S0270,2025-11-01,2025-11-08,1,1932.0,0.0,1932.0,COD,Delivered
O000507,C01730,P00590,S0287,2025-12-08,2025-12-16,1,726.0,0.0,726.0,COD,Delivered
O000508,C04798,P00343,S0033,2026-06-05,2026-06-09,1,1757.0,439.25,1317.75,COD,Delivered
O000509,C03162,P00843,S0004,2025-10-07,2025-10-15,2,2212.0,884.8,3539.2,UPI,Delivered
O000510,C00851,P00987,S0138,2026-03-31,2026-04-08,1,666.0,133.2,532.8,UPI,Delivered
O000511,C01268,P00809,S0113,2025-12-28,2025-12-31,1,1818.0,454.5,1363.5,Credit Card,Delivered
